Year; Month;  Monthly Anomaly;Monthly Unc.;  Annual Anomaly; Annual Unc.;  Five-year Anomaly; Five-year Unc.; Ten-year  Anomaly; Ten-year Unc.;   Twenty-year Anomaly; Twenty-year Unc.
1850;1;-0.722;0.364;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
1850;2;-0.221;0.414;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
1850;3;-0.421;0.297;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
1850;4;-0.566;0.306;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
1850;5;-0.594;0.247;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
1850;6;-0.371;0.274;-0.435;0.207;NaN;NaN;NaN;NaN;NaN;NaN
1850;7;-0.219;0.193;-0.391;0.207;NaN;NaN;NaN;NaN;NaN;NaN
1850;8;-0.187;0.234;-0.406;0.201;NaN;NaN;NaN;NaN;NaN;NaN
1850;9;-0.395;0.197;-0.419;0.212;NaN;NaN;NaN;NaN;NaN;NaN
1850;10;-0.560;0.304;-0.423;0.214;NaN;NaN;NaN;NaN;NaN;NaN
1850;11;-0.504;0.383;-0.404;0.221;NaN;NaN;NaN;NaN;NaN;NaN
1850;12;-0.459;0.300;-0.397;0.219;NaN;NaN;NaN;NaN;NaN;NaN
1851;1;-0.199;0.345;-0.400;0.221;NaN;NaN;NaN;NaN;NaN;NaN
1851;2;-0.392;0.327;-0.409;0.220;NaN;NaN;NaN;NaN;NaN;NaN
1851;3;-0.587;0.353;-0.406;0.225;NaN;NaN;NaN;NaN;NaN;NaN
1851;4;-0.609;0.279;-0.373;0.219;NaN;NaN;NaN;NaN;NaN;NaN
1851;5;-0.360;0.342;-0.357;0.217;NaN;NaN;NaN;NaN;NaN;NaN
1851;6;-0.288;0.241;-0.330;0.213;NaN;NaN;NaN;NaN;NaN;NaN
1851;7;-0.255;0.227;-0.333;0.214;NaN;NaN;NaN;NaN;NaN;NaN
1851;8;-0.297;0.228;-0.342;0.226;NaN;NaN;NaN;NaN;NaN;NaN
1851;9;-0.360;0.236;-0.357;0.226;NaN;NaN;NaN;NaN;NaN;NaN
1851;10;-0.163;0.270;-0.349;0.222;NaN;NaN;NaN;NaN;NaN;NaN
1851;11;-0.317;0.296;-0.335;0.220;NaN;NaN;NaN;NaN;NaN;NaN
1851;12;-0.135;0.285;-0.321;0.225;NaN;NaN;NaN;NaN;NaN;NaN
1852;1;-0.236;0.393;-0.304;0.225;NaN;NaN;NaN;NaN;NaN;NaN
1852;2;-0.497;0.459;-0.304;0.228;NaN;NaN;NaN;NaN;NaN;NaN
1852;3;-0.764;0.333;-0.297;0.228;NaN;NaN;NaN;NaN;NaN;NaN
1852;4;-0.511;0.286;-0.297;0.223;NaN;NaN;NaN;NaN;NaN;NaN
1852;5;-0.193;0.307;-0.309;0.224;NaN;NaN;NaN;NaN;NaN;NaN
1852;6;-0.122;0.279;-0.292;0.225;-0.331;0.182;NaN;NaN;NaN;NaN
1852;7;-0.055;0.218;-0.299;0.226;-0.320;0.186;NaN;NaN;NaN;NaN
1852;8;-0.299;0.248;-0.287;0.216;-0.318;0.184;NaN;NaN;NaN;NaN
1852;9;-0.267;0.214;-0.256;0.207;-0.316;0.185;NaN;NaN;NaN;NaN
1852;10;-0.165;0.211;-0.236;0.209;-0.308;0.181;NaN;NaN;NaN;NaN
1852;11;-0.459;0.312;-0.244;0.206;-0.303;0.179;NaN;NaN;NaN;NaN
1852;12;0.064;0.287;-0.251;0.202;-0.302;0.176;NaN;NaN;NaN;NaN
1853;1;-0.325;0.402;-0.247;0.197;-0.305;0.175;NaN;NaN;NaN;NaN
1853;2;-0.352;0.454;-0.228;0.192;-0.306;0.174;NaN;NaN;NaN;NaN
1853;3;-0.394;0.249;-0.236;0.187;-0.306;0.173;NaN;NaN;NaN;NaN
1853;4;-0.268;0.271;-0.260;0.192;-0.301;0.171;NaN;NaN;NaN;NaN
1853;5;-0.286;0.252;-0.270;0.190;-0.299;0.170;NaN;NaN;NaN;NaN
1853;6;-0.204;0.226;-0.302;0.189;-0.300;0.168;NaN;NaN;NaN;NaN
1853;7;-0.012;0.239;-0.319;0.187;-0.297;0.166;NaN;NaN;NaN;NaN
1853;8;-0.069;0.195;-0.333;0.180;-0.298;0.166;NaN;NaN;NaN;NaN
1853;9;-0.368;0.178;-0.326;0.180;-0.296;0.165;NaN;NaN;NaN;NaN
1853;10;-0.447;0.274;-0.336;0.170;-0.292;0.163;NaN;NaN;NaN;NaN
1853;11;-0.575;0.284;-0.337;0.166;-0.292;0.160;NaN;NaN;NaN;NaN
1853;12;-0.329;0.263;-0.360;0.166;-0.291;0.160;NaN;NaN;NaN;NaN
1854;1;-0.520;0.317;-0.378;0.161;-0.291;0.160;NaN;NaN;NaN;NaN
1854;2;-0.530;0.321;-0.389;0.158;-0.295;0.159;NaN;NaN;NaN;NaN
1854;3;-0.310;0.270;-0.376;0.161;-0.300;0.158;NaN;NaN;NaN;NaN
1854;4;-0.380;0.176;-0.334;0.158;-0.308;0.157;NaN;NaN;NaN;NaN
1854;5;-0.304;0.220;-0.305;0.162;-0.312;0.156;NaN;NaN;NaN;NaN
1854;6;-0.480;0.226;-0.295;0.173;-0.317;0.155;NaN;NaN;NaN;NaN
1854;7;-0.220;0.163;-0.259;0.193;-0.322;0.154;NaN;NaN;NaN;NaN
1854;8;-0.207;0.168;-0.224;0.195;-0.323;0.150;NaN;NaN;NaN;NaN
1854;9;-0.217;0.217;-0.222;0.199;-0.321;0.149;NaN;NaN;NaN;NaN
1854;10;0.061;0.233;-0.198;0.193;-0.325;0.148;NaN;NaN;NaN;NaN
1854;11;-0.224;0.334;-0.194;0.189;-0.334;0.147;NaN;NaN;NaN;NaN
1854;12;-0.205;0.446;-0.182;0.182;-0.341;0.145;-0.348;0.145;NaN;NaN
1855;1;-0.089;0.557;-0.195;0.183;-0.349;0.146;-0.345;0.145;NaN;NaN
1855;2;-0.114;0.394;-0.197;0.188;-0.351;0.145;-0.346;0.145;NaN;NaN
1855;3;-0.286;0.301;-0.214;0.183;-0.354;0.144;-0.348;0.146;NaN;NaN
1855;4;-0.094;0.277;-0.244;0.180;-0.360;0.144;-0.345;0.146;NaN;NaN
1855;5;-0.251;0.230;-0.254;0.171;-0.361;0.143;-0.343;0.145;NaN;NaN
1855;6;-0.341;0.206;-0.281;0.150;-0.366;0.143;-0.342;0.144;NaN;NaN
1855;7;-0.368;0.174;-0.277;0.132;-0.365;0.143;-0.342;0.144;NaN;NaN
1855;8;-0.239;0.197;-0.301;0.132;-0.367;0.140;-0.343;0.143;NaN;NaN
1855;9;-0.415;0.171;-0.316;0.131;-0.367;0.141;-0.342;0.143;NaN;NaN
1855;10;-0.296;0.244;-0.343;0.138;-0.367;0.138;-0.340;0.143;NaN;NaN
1855;11;-0.349;0.247;-0.351;0.141;-0.370;0.136;-0.340;0.142;NaN;NaN
1855;12;-0.528;0.273;-0.339;0.145;-0.372;0.134;-0.344;0.143;NaN;NaN
1856;1;-0.036;0.291;-0.333;0.147;-0.377;0.133;-0.350;0.143;NaN;NaN
1856;2;-0.408;0.458;-0.355;0.148;-0.381;0.133;-0.352;0.144;NaN;NaN
1856;3;-0.464;0.327;-0.374;0.152;-0.382;0.133;-0.352;0.143;NaN;NaN
1856;4;-0.416;0.215;-0.404;0.150;-0.379;0.131;-0.350;0.143;NaN;NaN
1856;5;-0.353;0.213;-0.422;0.148;-0.373;0.128;-0.351;0.142;NaN;NaN
1856;6;-0.200;0.368;-0.416;0.153;-0.376;0.128;-0.352;0.141;NaN;NaN
1856;7;-0.292;0.236;-0.457;0.155;-0.373;0.127;-0.353;0.141;NaN;NaN
1856;8;-0.497;0.209;-0.467;0.149;-0.369;0.127;-0.352;0.140;NaN;NaN
1856;9;-0.651;0.212;-0.484;0.149;-0.368;0.126;-0.353;0.140;NaN;NaN
1856;10;-0.650;0.189;-0.513;0.149;-0.362;0.126;-0.355;0.140;NaN;NaN
1856;11;-0.569;0.222;-0.544;0.150;-0.358;0.126;-0.354;0.138;NaN;NaN
1856;12;-0.457;0.245;-0.574;0.144;-0.352;0.124;-0.356;0.137;NaN;NaN
1857;1;-0.526;0.339;-0.592;0.148;-0.354;0.124;-0.361;0.137;NaN;NaN
1857;2;-0.527;0.253;-0.588;0.152;-0.357;0.125;-0.364;0.135;NaN;NaN
1857;3;-0.665;0.277;-0.571;0.152;-0.361;0.125;-0.362;0.134;NaN;NaN
1857;4;-0.773;0.193;-0.560;0.155;-0.367;0.124;-0.362;0.134;NaN;NaN
1857;5;-0.719;0.204;-0.554;0.152;-0.366;0.122;-0.363;0.133;NaN;NaN
1857;6;-0.564;0.196;-0.538;0.155;-0.365;0.117;-0.365;0.131;NaN;NaN
1857;7;-0.504;0.225;-0.514;0.155;-0.369;0.115;-0.367;0.131;NaN;NaN
1857;8;-0.450;0.214;-0.511;0.158;-0.373;0.115;-0.369;0.131;NaN;NaN
1857;9;-0.449;0.196;-0.487;0.159;-0.380;0.117;-0.371;0.130;NaN;NaN
1857;10;-0.521;0.199;-0.447;0.151;-0.382;0.119;-0.373;0.130;NaN;NaN
1857;11;-0.493;0.225;-0.423;0.146;-0.382;0.119;-0.374;0.130;NaN;NaN
1857;12;-0.263;0.247;-0.402;0.142;-0.381;0.120;-0.381;0.130;NaN;NaN
1858;1;-0.238;0.308;-0.388;0.139;-0.380;0.121;-0.380;0.130;NaN;NaN
1858;2;-0.486;0.257;-0.376;0.135;-0.380;0.122;-0.379;0.128;NaN;NaN
1858;3;-0.379;0.263;-0.374;0.133;-0.378;0.122;-0.379;0.128;NaN;NaN
1858;4;-0.301;0.207;-0.354;0.130;-0.379;0.123;-0.379;0.126;NaN;NaN
1858;5;-0.429;0.170;-0.331;0.126;-0.382;0.123;-0.379;0.125;NaN;NaN
1858;6;-0.306;0.166;-0.350;0.123;-0.387;0.127;-0.380;0.125;NaN;NaN
1858;7;-0.337;0.194;-0.358;0.121;-0.403;0.128;-0.383;0.125;NaN;NaN
1858;8;-0.310;0.194;-0.341;0.123;-0.407;0.130;-0.386;0.125;NaN;NaN
1858;9;-0.425;0.194;-0.332;0.119;-0.409;0.129;-0.387;0.126;NaN;NaN
1858;10;-0.286;0.156;-0.308;0.121;-0.408;0.130;-0.387;0.125;NaN;NaN
1858;11;-0.208;0.198;-0.277;0.124;-0.410;0.132;-0.385;0.125;NaN;NaN
1858;12;-0.494;0.219;-0.264;0.124;-0.413;0.130;-0.385;0.125;NaN;NaN
1859;1;-0.340;0.268;-0.263;0.124;-0.414;0.130;-0.386;0.124;NaN;NaN
1859;2;-0.279;0.276;-0.267;0.122;-0.410;0.130;-0.385;0.125;NaN;NaN
1859;3;-0.266;0.225;-0.273;0.123;-0.406;0.130;-0.386;0.125;NaN;NaN
1859;4;-0.019;0.202;-0.271;0.129;-0.403;0.131;-0.386;0.125;NaN;NaN
1859;5;-0.051;0.206;-0.271;0.134;-0.397;0.129;-0.385;0.125;NaN;NaN
1859;6;-0.154;0.173;-0.242;0.129;-0.395;0.128;-0.382;0.124;NaN;NaN
1859;7;-0.323;0.160;-0.241;0.137;-0.401;0.128;-0.382;0.124;NaN;NaN
1859;8;-0.359;0.179;-0.245;0.139;-0.405;0.129;-0.383;0.125;NaN;NaN
1859;9;-0.493;0.202;-0.280;0.154;-0.403;0.128;-0.386;0.124;NaN;NaN
1859;10;-0.268;0.213;-0.301;0.155;-0.398;0.128;-0.389;0.124;NaN;NaN
1859;11;-0.202;0.181;-0.317;0.154;-0.392;0.127;-0.390;0.123;NaN;NaN
1859;12;-0.145;0.298;-0.325;0.156;-0.388;0.126;-0.392;0.121;-0.332;0.138
1860;1;-0.330;0.369;-0.324;0.162;-0.386;0.125;-0.391;0.119;-0.330;0.138
1860;2;-0.328;0.320;-0.316;0.165;-0.387;0.125;-0.392;0.120;-0.331;0.138
1860;3;-0.685;0.353;-0.299;0.160;-0.388;0.125;-0.394;0.120;-0.331;0.138
1860;4;-0.270;0.187;-0.307;0.165;-0.386;0.125;-0.396;0.121;-0.330;0.138
1860;5;-0.247;0.172;-0.333;0.174;-0.387;0.127;-0.396;0.121;-0.328;0.138
1860;6;-0.254;0.180;-0.390;0.192;-0.396;0.127;-0.396;0.122;-0.327;0.137
1860;7;-0.313;0.211;-0.443;0.190;-0.395;0.128;-0.394;0.123;-0.327;0.136
1860;8;-0.253;0.205;-0.470;0.197;-0.391;0.126;-0.394;0.123;-0.327;0.136
1860;9;-0.299;0.173;-0.463;0.186;-0.391;0.125;-0.393;0.124;-0.326;0.136
1860;10;-0.356;0.229;-0.472;0.187;-0.390;0.125;-0.392;0.124;-0.325;0.135
1860;11;-0.516;0.308;-0.489;0.197;-0.387;0.124;-0.391;0.124;-0.324;0.134
1860;12;-0.833;0.403;-0.501;0.190;-0.389;0.125;-0.391;0.125;-0.324;0.135
1861;1;-0.963;0.362;-0.505;0.188;-0.390;0.127;-0.390;0.126;-0.326;0.134
1861;2;-0.656;0.375;-0.504;0.189;-0.391;0.128;-0.389;0.126;-0.326;0.134
1861;3;-0.595;0.241;-0.511;0.191;-0.391;0.129;-0.389;0.126;-0.325;0.134
1861;4;-0.381;0.272;-0.520;0.185;-0.394;0.130;-0.390;0.127;-0.323;0.133
1861;5;-0.448;0.264;-0.495;0.174;-0.397;0.132;-0.390;0.127;-0.322;0.132
1861;6;-0.400;0.171;-0.456;0.154;-0.395;0.133;-0.391;0.126;-0.322;0.132
1861;7;-0.362;0.212;-0.448;0.152;-0.399;0.132;-0.388;0.126;-0.322;0.132
1861;8;-0.240;0.189;-0.456;0.145;-0.401;0.134;-0.385;0.126;-0.322;0.131
1861;9;-0.386;0.194;-0.453;0.143;-0.404;0.134;-0.383;0.126;-0.322;0.131
1861;10;-0.457;0.168;-0.464;0.140;-0.410;0.134;-0.379;0.127;-0.322;0.131
1861;11;-0.213;0.170;-0.452;0.133;-0.412;0.134;-0.375;0.127;-0.323;0.130
1861;12;-0.373;0.246;-0.447;0.136;-0.412;0.135;-0.370;0.127;-0.324;0.130
1862;1;-0.865;0.281;-0.449;0.136;-0.410;0.135;-0.367;0.128;-0.325;0.129
1862;2;-0.754;0.296;-0.470;0.136;-0.410;0.135;-0.365;0.129;-0.325;0.128
1862;3;-0.563;0.230;-0.481;0.136;-0.410;0.135;-0.362;0.129;-0.323;0.128
1862;4;-0.503;0.280;-0.480;0.138;-0.412;0.134;-0.357;0.129;-0.322;0.127
1862;5;-0.307;0.203;-0.506;0.144;-0.414;0.134;-0.354;0.129;-0.323;0.127
1862;6;-0.346;0.225;-0.543;0.157;-0.419;0.136;-0.351;0.130;-0.323;0.126
1862;7;-0.379;0.210;-0.484;0.157;-0.413;0.135;-0.349;0.130;-0.324;0.126
1862;8;-0.495;0.196;-0.442;0.158;-0.412;0.136;-0.347;0.130;-0.323;0.125
1862;9;-0.517;0.185;-0.426;0.160;-0.408;0.135;-0.345;0.130;-0.322;0.125
1862;10;-0.446;0.198;-0.406;0.152;-0.409;0.135;-0.341;0.131;-0.322;0.124
1862;11;-0.522;0.270;-0.402;0.146;-0.410;0.136;-0.335;0.132;-0.322;0.124
1862;12;-0.820;0.274;-0.406;0.148;-0.410;0.137;-0.334;0.132;-0.324;0.124
1863;1;-0.157;0.321;-0.406;0.153;-0.409;0.138;-0.336;0.132;-0.324;0.123
1863;2;-0.247;0.376;-0.397;0.157;-0.408;0.138;-0.337;0.133;-0.323;0.123
1863;3;-0.365;0.247;-0.393;0.160;-0.407;0.140;-0.336;0.134;-0.322;0.122
1863;4;-0.268;0.210;-0.394;0.161;-0.406;0.140;-0.334;0.135;-0.323;0.122
1863;5;-0.264;0.161;-0.381;0.163;-0.400;0.141;-0.332;0.135;-0.323;0.121
1863;6;-0.390;0.240;-0.344;0.169;-0.394;0.141;-0.330;0.135;-0.323;0.121
1863;7;-0.385;0.269;-0.377;0.165;-0.378;0.141;-0.327;0.136;-0.324;0.121
1863;8;-0.377;0.240;-0.391;0.169;-0.371;0.141;-0.325;0.136;-0.324;0.121
1863;9;-0.468;0.240;-0.396;0.168;-0.369;0.141;-0.324;0.136;-0.324;0.121
1863;10;-0.469;0.207;-0.406;0.173;-0.372;0.141;-0.321;0.137;-0.323;0.120
1863;11;-0.356;0.228;-0.399;0.179;-0.370;0.139;-0.322;0.138;-0.322;0.119
1863;12;-0.379;0.302;-0.380;0.173;-0.368;0.140;-0.319;0.139;-0.322;0.119
1864;1;-0.552;0.280;-0.367;0.168;-0.361;0.140;-0.317;0.139;-0.321;0.119
1864;2;-0.416;0.354;-0.365;0.164;-0.361;0.139;-0.315;0.139;-0.320;0.119
1864;3;-0.433;0.236;-0.366;0.160;-0.359;0.140;-0.317;0.139;-0.321;0.119
1864;4;-0.379;0.240;-0.358;0.153;-0.356;0.141;-0.319;0.138;-0.321;0.118
1864;5;-0.184;0.231;-0.358;0.148;-0.353;0.142;-0.320;0.139;-0.321;0.118
1864;6;-0.158;0.180;-0.362;0.142;-0.345;0.144;-0.321;0.140;-0.321;0.118
1864;7;-0.234;0.223;-0.311;0.148;-0.333;0.145;-0.320;0.141;-0.321;0.118
1864;8;-0.355;0.214;-0.300;0.145;-0.325;0.146;-0.319;0.141;-0.321;0.118
1864;9;-0.481;0.176;-0.301;0.149;-0.321;0.146;-0.315;0.141;-0.321;0.118
1864;10;-0.373;0.195;-0.298;0.147;-0.315;0.146;-0.315;0.142;-0.322;0.118
1864;11;-0.348;0.242;-0.307;0.146;-0.316;0.147;-0.315;0.142;-0.323;0.117
1864;12;-0.436;0.252;-0.318;0.153;-0.314;0.148;-0.317;0.143;-0.324;0.116
1865;1;0.068;0.303;-0.317;0.155;-0.312;0.149;-0.316;0.143;-0.325;0.115
1865;2;-0.285;0.282;-0.306;0.160;-0.308;0.150;-0.317;0.143;-0.327;0.115
1865;3;-0.443;0.294;-0.285;0.166;-0.302;0.151;-0.314;0.143;-0.327;0.114
1865;4;-0.348;0.252;-0.275;0.172;-0.295;0.153;-0.314;0.143;-0.328;0.115
1865;5;-0.294;0.201;-0.263;0.179;-0.283;0.153;-0.313;0.144;-0.328;0.115
1865;6;-0.288;0.291;-0.266;0.187;-0.272;0.153;-0.312;0.143;-0.328;0.115
1865;7;-0.225;0.236;-0.268;0.187;-0.277;0.152;-0.311;0.142;-0.328;0.115
1865;8;-0.214;0.245;-0.269;0.189;-0.282;0.156;-0.311;0.142;-0.328;0.114
1865;9;-0.231;0.225;-0.271;0.190;-0.281;0.157;-0.310;0.141;-0.327;0.114
1865;10;-0.261;0.225;-0.285;0.196;-0.279;0.158;-0.310;0.140;-0.326;0.114
1865;11;-0.198;0.264;-0.291;0.196;-0.276;0.159;-0.308;0.141;-0.327;0.114
1865;12;-0.473;0.352;-0.289;0.189;-0.272;0.159;-0.305;0.140;-0.327;0.114
1866;1;0.043;0.319;-0.265;0.185;-0.265;0.157;-0.301;0.140;-0.328;0.114
1866;2;-0.294;0.307;-0.266;0.181;-0.260;0.155;-0.300;0.140;-0.328;0.114
1866;3;-0.470;0.260;-0.272;0.182;-0.256;0.154;-0.297;0.139;-0.327;0.114
1866;4;-0.511;0.231;-0.270;0.182;-0.249;0.154;-0.295;0.138;-0.326;0.114
1866;5;-0.375;0.196;-0.257;0.175;-0.247;0.154;-0.294;0.137;-0.327;0.114
1866;6;-0.257;0.196;-0.209;0.168;-0.242;0.154;-0.292;0.137;-0.328;0.113
1866;7;0.063;0.222;-0.226;0.169;-0.236;0.156;-0.291;0.136;-0.327;0.113
1866;8;-0.227;0.235;-0.225;0.172;-0.230;0.153;-0.291;0.135;-0.326;0.113
1866;9;-0.301;0.226;-0.212;0.170;-0.230;0.153;-0.291;0.134;-0.325;0.113
1866;10;-0.245;0.243;-0.179;0.167;-0.228;0.152;-0.289;0.134;-0.324;0.113
1866;11;-0.031;0.200;-0.180;0.170;-0.228;0.152;-0.291;0.134;-0.323;0.113
1866;12;0.097;0.237;-0.179;0.173;-0.229;0.154;-0.292;0.135;-0.323;0.113
1867;1;-0.161;0.320;-0.203;0.175;-0.230;0.154;-0.288;0.133;-0.322;0.112
1867;2;-0.286;0.327;-0.207;0.182;-0.227;0.155;-0.286;0.133;-0.320;0.113
1867;3;-0.308;0.257;-0.195;0.181;-0.221;0.156;-0.284;0.132;-0.317;0.112
1867;4;-0.122;0.226;-0.176;0.182;-0.218;0.157;-0.283;0.132;-0.315;0.112
1867;5;-0.384;0.208;-0.158;0.183;-0.215;0.158;-0.282;0.131;-0.312;0.112
1867;6;-0.237;0.207;-0.180;0.183;-0.214;0.159;-0.282;0.131;-0.310;0.112
1867;7;-0.228;0.224;-0.206;0.176;-0.220;0.158;-0.280;0.130;-0.308;0.112
1867;8;-0.281;0.253;-0.226;0.182;-0.222;0.158;-0.276;0.130;-0.305;0.111
1867;9;-0.152;0.221;-0.226;0.189;-0.220;0.157;-0.273;0.129;-0.302;0.111
1867;10;-0.021;0.249;-0.226;0.188;-0.218;0.158;-0.271;0.129;-0.300;0.111
1867;11;0.188;0.247;-0.204;0.184;-0.217;0.158;-0.270;0.129;-0.297;0.112
1867;12;-0.164;0.292;-0.196;0.184;-0.214;0.155;-0.267;0.128;-0.296;0.111
1868;1;-0.471;0.241;-0.174;0.181;-0.212;0.153;-0.268;0.127;-0.295;0.111
1868;2;-0.537;0.416;-0.157;0.174;-0.213;0.151;-0.267;0.127;-0.291;0.111
1868;3;-0.304;0.324;-0.163;0.171;-0.213;0.149;-0.266;0.126;-0.288;0.111
1868;4;-0.120;0.207;-0.162;0.166;-0.214;0.147;-0.267;0.126;-0.285;0.111
1868;5;-0.116;0.200;-0.199;0.165;-0.215;0.146;-0.268;0.126;-0.284;0.111
1868;6;-0.141;0.213;-0.194;0.172;-0.216;0.146;-0.266;0.126;-0.282;0.111
1868;7;0.028;0.196;-0.170;0.179;-0.225;0.145;-0.264;0.124;-0.281;0.111
1868;8;-0.070;0.174;-0.127;0.159;-0.229;0.144;-0.263;0.123;-0.279;0.111
1868;9;-0.228;0.165;-0.139;0.148;-0.225;0.142;-0.262;0.123;-0.278;0.110
1868;10;-0.009;0.206;-0.150;0.143;-0.218;0.141;-0.260;0.122;-0.277;0.111
1868;11;-0.249;0.227;-0.158;0.146;-0.217;0.140;-0.260;0.121;-0.276;0.111
1868;12;-0.110;0.320;-0.165;0.153;-0.217;0.140;-0.258;0.120;-0.275;0.111
1869;1;-0.181;0.320;-0.189;0.156;-0.221;0.138;-0.256;0.120;-0.274;0.111
1869;2;-0.028;0.292;-0.199;0.165;-0.221;0.137;-0.255;0.119;-0.274;0.110
1869;3;-0.449;0.216;-0.188;0.167;-0.222;0.135;-0.257;0.119;-0.273;0.110
1869;4;-0.247;0.176;-0.206;0.166;-0.223;0.134;-0.257;0.118;-0.274;0.110
1869;5;-0.211;0.204;-0.198;0.167;-0.230;0.133;-0.258;0.118;-0.275;0.109
1869;6;-0.231;0.320;-0.221;0.163;-0.238;0.132;-0.259;0.118;-0.275;0.109
1869;7;-0.256;0.229;-0.229;0.158;-0.243;0.128;-0.260;0.117;-0.275;0.109
1869;8;-0.192;0.240;-0.262;0.170;-0.246;0.127;-0.258;0.117;-0.274;0.109
1869;9;-0.097;0.202;-0.253;0.175;-0.247;0.125;-0.256;0.117;-0.274;0.109
1869;10;-0.222;0.200;-0.252;0.189;-0.251;0.125;-0.256;0.117;-0.273;0.108
1869;11;-0.158;0.218;-0.251;0.190;-0.248;0.123;-0.256;0.117;-0.273;0.108
1869;12;-0.377;0.267;-0.243;0.171;-0.249;0.122;-0.255;0.116;-0.275;0.109
1870;1;-0.276;0.244;-0.231;0.158;-0.248;0.120;-0.260;0.116;-0.275;0.108
1870;2;-0.428;0.268;-0.237;0.149;-0.244;0.118;-0.261;0.115;-0.275;0.108
1870;3;-0.336;0.249;-0.246;0.142;-0.245;0.117;-0.261;0.114;-0.274;0.107
1870;4;-0.237;0.237;-0.253;0.137;-0.248;0.115;-0.261;0.114;-0.274;0.107
1870;5;-0.203;0.211;-0.264;0.139;-0.257;0.115;-0.261;0.113;-0.274;0.107
1870;6;-0.133;0.166;-0.278;0.136;-0.262;0.114;-0.261;0.112;-0.274;0.107
1870;7;-0.110;0.186;-0.297;0.137;-0.259;0.113;-0.261;0.111;-0.274;0.107
1870;8;-0.272;0.154;-0.303;0.135;-0.251;0.109;-0.261;0.111;-0.274;0.106
1870;9;-0.197;0.140;-0.295;0.128;-0.251;0.104;-0.261;0.110;-0.274;0.106
1870;10;-0.314;0.196;-0.282;0.120;-0.256;0.105;-0.260;0.109;-0.274;0.106
1870;11;-0.288;0.235;-0.291;0.116;-0.259;0.105;-0.263;0.108;-0.273;0.106
1870;12;-0.548;0.271;-0.301;0.120;-0.260;0.104;-0.263;0.107;-0.270;0.105
1871;1;-0.494;0.246;-0.307;0.120;-0.264;0.103;-0.266;0.106;-0.267;0.105
1871;2;-0.504;0.356;-0.302;0.118;-0.265;0.103;-0.266;0.106;-0.265;0.104
1871;3;-0.238;0.223;-0.319;0.120;-0.267;0.103;-0.265;0.105;-0.263;0.104
1871;4;-0.084;0.152;-0.315;0.123;-0.271;0.101;-0.263;0.104;-0.261;0.103
1871;5;-0.310;0.167;-0.332;0.117;-0.273;0.099;-0.264;0.104;-0.260;0.103
1871;6;-0.249;0.170;-0.319;0.111;-0.275;0.097;-0.264;0.104;-0.260;0.103
1871;7;-0.188;0.194;-0.317;0.111;-0.275;0.096;-0.267;0.104;-0.259;0.102
1871;8;-0.215;0.157;-0.311;0.107;-0.280;0.097;-0.267;0.104;-0.259;0.102
1871;9;-0.393;0.151;-0.323;0.109;-0.284;0.097;-0.268;0.103;-0.258;0.101
1871;10;-0.269;0.161;-0.347;0.110;-0.286;0.097;-0.268;0.102;-0.257;0.101
1871;11;-0.489;0.185;-0.339;0.110;-0.287;0.096;-0.271;0.102;-0.258;0.101
1871;12;-0.390;0.209;-0.341;0.107;-0.289;0.094;-0.277;0.101;-0.257;0.102
1872;1;-0.471;0.316;-0.337;0.103;-0.290;0.092;-0.277;0.101;-0.253;0.101
1872;2;-0.430;0.240;-0.325;0.101;-0.290;0.091;-0.276;0.100;-0.250;0.101
1872;3;-0.394;0.193;-0.307;0.098;-0.291;0.090;-0.273;0.099;-0.248;0.101
1872;4;-0.362;0.182;-0.303;0.097;-0.293;0.089;-0.273;0.099;-0.247;0.101
1872;5;-0.213;0.151;-0.293;0.098;-0.298;0.088;-0.270;0.099;-0.247;0.100
1872;6;-0.281;0.140;-0.298;0.100;-0.297;0.086;-0.269;0.098;-0.247;0.100
1872;7;-0.144;0.164;-0.282;0.096;-0.300;0.085;-0.266;0.097;-0.247;0.100
1872;8;-0.060;0.168;-0.254;0.092;-0.300;0.084;-0.262;0.097;-0.246;0.099
1872;9;-0.187;0.156;-0.245;0.089;-0.301;0.083;-0.260;0.096;-0.244;0.099
1872;10;-0.217;0.142;-0.249;0.089;-0.303;0.082;-0.259;0.095;-0.244;0.099
1872;11;-0.371;0.200;-0.255;0.091;-0.304;0.081;-0.258;0.095;-0.243;0.099
1872;12;-0.444;0.257;-0.251;0.094;-0.307;0.081;-0.258;0.095;-0.242;0.098
1873;1;-0.283;0.207;-0.254;0.096;-0.309;0.081;-0.254;0.095;-0.243;0.098
1873;2;-0.098;0.222;-0.262;0.096;-0.308;0.081;-0.246;0.094;-0.244;0.098
1873;3;-0.284;0.198;-0.275;0.100;-0.309;0.082;-0.240;0.092;-0.243;0.098
1873;4;-0.405;0.196;-0.279;0.098;-0.307;0.082;-0.236;0.092;-0.243;0.098
1873;5;-0.290;0.167;-0.275;0.091;-0.311;0.081;-0.236;0.092;-0.243;0.098
1873;6;-0.225;0.187;-0.258;0.093;-0.309;0.079;-0.234;0.091;-0.242;0.097
